test-1498.points;143332.80471527472;113289.5;1.2651905491265714
test-1499.points;140792.54227297843;110456.0;1.274648206281039
test-1500.points;138220.15914183747;110427.5;1.2516824082935634
test-1501.points;141364.06525777976;112058.0;1.2615258639077955
test-1502.points;132323.4563526361;105321.5;1.2563764886811915
test-1503.points;135456.45964658467;107413.5;1.261074815051969
test-1504.points;136682.9681592489;107300.0;1.273839405025619
test-1505.points;140882.37932890723;111983.5;1.2580637266106813
test-1506.points;136108.68977937862;110118.0;1.2360258066744638
test-1507.points;131838.72935779812;107394.0;1.2276172724528196
test-1508.points;131875.67790777696;103861.0;1.2697324107006187
test-1509.points;138944.20331210183;111689.0;1.2440276420426526
test-1510.points;131531.98801331816;105307.5;1.2490277331939146
test-1511.points;131665.8352976884;105715.5;1.245473325081832
test-1512.points;131924.2764731945;105092.5;1.2553158072478483
test-1513.points;135895.79200693785;109057.5;1.246093042724598
test-1514.points;134285.06803355072;108325.0;1.2396498318352247
test-1515.points;133722.5623878812;109681.0;1.219195324512734
test-1516.points;141097.75135135135;114925.5;1.2277323253007502
test-1517.points;136983.4053590701;108686.5;1.2603534510640246
test-1518.points;136789.7459016393;110131.0;1.2420639592997367
test-1519.points;137495.83026575882;111248.5;1.2359342397044348
test-1520.points;142540.18700642305;111745.0;1.2755844736357156
test-1521.points;139860.52697095435;111357.0;1.2559652915483925
test-1522.points;142154.80337217948;113021.0;1.25777336399589
test-1523.points;138330.70409882077;109650.5;1.2615601761854325
test-1524.points;126265.87142274021;103759.0;1.2169148837473396
test-1525.points;133380.04878048776;106306.0;1.2546803452343966
test-1526.points;134633.55862068964;105418.0;1.277140133759791
test-1527.points;136047.48041646008;108497.5;1.2539227209517276
test-1528.points;135595.25098445595;108756.0;1.2467840945277129
test-1529.points;130086.95363086855;106522.0;1.2212214719106715
test-1530.points;140998.85760583347;112064.0;1.2581994003947161
test-1531.points;133570.55670103084;105284.0;1.2686690921795414
test-1532.points;141022.85023911396;112609.5;1.2523175241797002
test-1533.points;136609.727656115;110028.0;1.2415905738186188
test-1534.points;137904.45781146985;107863.5;1.2785090212302572
test-1535.points;138210.37060702874;109134.5;1.2664223559646925
test-1536.points;135927.45924276128;108336.5;1.2546783331819034
test-1537.points;137899.47751295337;109286.0;1.2618219855512451
test-1538.points;142823.4711507793;111948.0;1.275801900442878
test-1539.points;141744.4957838423;111118.5;1.2756156336149453
test-1540.points;142271.43250523796;113430.5;1.2542608249565854
test-1541.points;135236.07052896713;106498.0;1.2698461053631724
test-1542.points;129436.78651685388;105228.0;1.230060312054338
test-1543.points;139407.0600115408;109072.5;1.2781137317980316
test-1544.points;141896.0655737702;111516.0;1.2724278630310466
test-1545.points;133073.92996108948;105352.5;1.2631302528282622
test-1546.points;140571.0827586206;110429.5;1.2729486483106471
test-1547.points;138424.17701025342;107774.0;1.2843930540784736
test-1548.points;139134.1921005385;109431.0;1.2714330683310806
test-1549.points;137453.32885906042;105973.0;1.2970599007205648
test-1550.points;131536.0052735662;106327.5;1.23708358866301
test-1551.points;137027.50191672173;111572.5;1.2281476341994821
test-1552.points;139554.33135725427;109408.5;1.275534637228865
test-1553.points;137809.03502974214;109031.5;1.2639378072368272
test-1554.points;135625.07858073173;108857.5;1.2458955844175341
test-1555.points;142278.20106938545;111812.0;1.272477024553585
test-1556.points;136126.73767885528;107890.0;1.261717839270139
test-1557.points;133111.40388118796;110032.0;1.2097517438671292
test-1558.points;129468.64645677836;106626.5;1.21422579243226
test-1559.points;140453.1838667251;110581.0;1.2701384855149176
test-1560.points;139352.68874675885;107420.5;1.2972634529420255
test-1561.points;141329.38293629966;113760.5;1.242341436054691
test-1562.points;130400.01472582831;102605.5;1.270887181738097
test-1563.points;137786.44845177364;106428.0;1.2946447218004062
test-1564.points;137560.0;107176.5;1.283490317373678
test-1565.points;140072.30108330218;111496.0;1.256298890393397
test-1566.points;140550.6768204418;112116.0;1.253618366873968
test-1567.points;134207.6357827476;108022.5;1.2424044600221953
test-1568.points;132588.22120183657;105640.5;1.2550889214064356
test-1569.points;129187.5652711899;106800.0;1.2096213976703174
test-1570.points;136832.92583984786;108202.5;1.2646004097857984
test-1571.points;136595.50032460503;108158.5;1.2629196995576402
test-1572.points;140913.331470095;112432.0;1.2533205090196295
test-1573.points;135194.02910602908;109598.5;1.2335390457536286
test-1574.points;130844.56956608947;105765.0;1.237125415459646
test-1575.points;138361.02142517062;108356.0;1.2769114901359464
test-1576.points;137299.6188679245;107594.0;1.2760899201435443
test-1577.points;133603.75022624427;105877.0;1.2618769914735426
test-1578.points;135050.79386343993;108153.5;1.2486955471939414
test-1579.points;138433.03912205374;110594.0;1.2517228703370322
test-1580.points;135683.77682403428;109955.0;1.2339936958213296
test-1581.points;137252.23383339902;109005.0;1.259137047230852
test-1582.points;130571.90585683288;102671.5;1.2717444067422106
test-1583.points;131056.42028227902;110537.5;1.185628590137094
test-1584.points;141034.39018867924;109656.5;1.2861471065434265
test-1585.points;128872.53693244333;105601.0;1.2203723159102975
test-1586.points;142188.76229508204;112511.5;1.2637709238174057
test-1587.points;139614.56555960837;112939.0;1.2361944550563433
test-1588.points;135724.9070631969;110465.5;1.228663311741647
test-1589.points;133363.82824624924;108668.0;1.227259434665672
test-1590.points;139621.05951898923;110494.5;1.263601894383786
test-1591.points;140934.96002220988;112016.5;1.2581625030438361
test-1592.points;141767.85879687883;113130.0;1.2531411543965247
test-1593.points;138792.4048008081;112971.0;1.2285666657886367
test-1594.points;138926.94236654195;110739.0;1.254543948984025
test-1595.points;130734.44454876191;107006.5;1.2217430207395057
test-1596.points;137646.74354758195;109282.0;1.25955549447834
test-1597.points;139515.33610451306;110612.5;1.2612981001651085
test-1598.points;134110.62188746114;108528.5;1.2357180085181416
test-1599.points;141732.66461538462;110903.5;1.2779818907012368
test-1600.points;142660.15188449295;111780.0;1.2762582920423418
test-1601.points;134806.3294117647;108229.0;1.2455656932223775
test-1602.points;137586.31697475835;108971.0;1.2625957087184512
test-1603.points;128731.1757905472;105729.0;1.2175578676668388
test-1604.points;134306.0492785793;108350.5;1.239551725913395
test-1605.points;141849.69940769995;112688.0;1.2587826512823013
test-1606.points;141425.81371215906;112475.0;1.2573977658338213
test-1607.points;123112.27202119329;104585.5;1.1771447478014954
test-1608.points;131178.70304631974;108670.0;1.20712895045845
test-1609.points;138408.275862069;109574.5;1.2631431205441868
test-1610.points;133593.2242513863;106786.5;1.2510310221927519
test-1611.points;133506.87659525318;109809.5;1.2158044303566922
test-1612.points;135255.07425742567;107448.0;1.2587956430778207
test-1613.points;137069.49432776764;111172.5;1.2329442472533012
test-1614.points;139592.9535135135;109806.0;1.2712689061937734
test-1615.points;127609.17966288203;104599.0;1.219984700263693
test-1616.points;142389.54354030074;114663.0;1.2418089840689739
test-1617.points;147236.23992322455;115025.0;1.280036860884369
test-1618.points;134759.24837451233;105025.0;1.2831159093026645
test-1619.points;138022.75638909446;108661.0;1.2702143030994972
test-1620.points;128088.46153846155;105735.0;1.211410238222552
test-1621.points;139906.5747002767;108770.0;1.2862606849340505
test-1622.points;133417.44464807565;102930.5;1.2961896099608536
test-1623.points;139373.92323922433;111458.0;1.250461368759751
test-1624.points;142067.29288647504;111606.0;1.2729359791272425
test-1625.points;139342.04211418884;111819.5;1.2461336539171508
test-1626.points;139676.39501779355;109832.5;1.2717218948653044
test-1627.points;132109.884794915;102302.5;1.2913651650244617
test-1628.points;138727.96715328467;113400.0;1.2233506803640624
test-1629.points;136563.44158415843;110800.5;1.2325164740606624
test-1630.points;134618.76258605198;107643.5;1.2505981558203885
test-1631.points;140046.29886411436;109829.5;1.275124614644648
test-1632.points;136580.99788384666;106904.5;1.2775982104013084
test-1633.points;134538.74979527202;103542.0;1.299364024215024
test-1634.points;137145.51219512188;108993.5;1.2582907438986901
test-1635.points;137936.822835751;110350.5;1.2499881997431004
test-1636.points;128592.653175157;104903.5;1.2258185205942318
test-1637.points;139165.05575487245;110568.5;1.2586320313187973
test-1638.points;139719.04568527918;110551.0;1.2638424409121507
test-1639.points;144516.55474452555;112761.5;1.2816125605328552
test-1640.points;140952.94014266517;110166.0;1.2794595441666683
test-1641.points;123771.86766275344;102104.5;1.2122077642293283
test-1642.points;142045.7978875994;110831.0;1.2816432035044292
test-1643.points;134730.3873634945;109416.0;1.2313591007119113
test-1644.points;142464.69971854292;110796.0;1.2858289082506853
test-1645.points;135087.7925861317;106617.5;1.2670320780934807
test-1646.points;137446.76923076922;109492.0;1.255313349201487
test-1647.points;144203.02003903704;114056.5;1.2643121614203228
test-1648.points;133388.91373314106;107589.0;1.239800664874114
test-1649.points;143304.27804878046;112524.5;1.2735384565030767
test-1650.points;138200.3296147129;107461.5;1.2860450451065069
test-1651.points;138879.60086767896;110970.5;1.2515001812885314
test-1652.points;135143.93435470446;107530.5;1.2567962983033136
test-1653.points;137253.23179626578;108852.5;1.260910239050695
test-1654.points;139591.98254466103;110360.0;1.2648784210280992
test-1655.points;134835.88461538465;110422.5;1.2210906709718097
test-1656.points;137944.50872857706;111397.0;1.2383143956172702
test-1657.points;135675.84370049633;109369.5;1.2405272374884802
test-1658.points;137083.20216606496;109575.0;1.2510445098431664
test-1659.points;132604.9550902526;107255.0;1.2363521988742026
test-1660.points;142305.10181414286;110223.5;1.291059545506565
test-1661.points;140806.15384615384;111573.0;1.2620092123197713
test-1662.points;139794.8446854663;111027.0;1.2591067459759004
test-1663.points;142585.41484127505;112084.5;1.2721242887399689
test-1664.points;131172.207293666;108066.5;1.2138100826219596
